UserID,rating,movieID,Name of Movie,Year of Release,Watch time,Rating,Meta Score,Votes,Gross Collection($)
160,3,9803,The Poison Rose,2019,98,4.7,26,****,****
454,3,454,Khane-ye doust kodjast?,1987,83,8.1,****,****,****
34,2,2068,Mission: Impossible - Ghost Protocol,2011,132,7.4,73,"498,279",209.4
147,2,2512,The Nightingale,I 2018,136,7.3,77,"32,495",0.39
64,2,2796,Maine Pyar Kiya,1989,192,7.3,****,****,****
34,5,3005,Mongol,2007,126,7.2,74,"47,724",5.7
449,4,3320,Coming to America,1988,117,7.1,47,"213,202",128.15
424,2,3403,The Dark Crystal,1982,93,7.1,66,"68,622",40.58
427,2,3581,Trailer Park Boys: The Movie,2006,95,7.1,38,****,****
483,3,3874,Away We Go,2009,98,7,58,"54,226",9.45
95,3,4257,Wicker Park,2004,114,6.9,40,"57,220",12.83
479,3,4332,Tucker: The Man and His Dream,1988,110,6.9,74,"20,794",19.65
175,2,5008,A Futile and Stupid Gesture,2018,101,6.7,55,****,****
74,4,5215,Gangster No. 1,2000,103,6.7,60,"14,211",0.03
289,4,5370,Austin Powers: The Spy Who Shagged Me,1999,95,6.6,59,"238,632",206.04
266,1,5645,Comme un chef,2012,84,6.6,43,"17,593",0.34
156,5,5946,Nell,1994,112,6.5,60,"29,869",33.68
270,5,6321,Dead Man Down,2013,118,6.4,39,"68,833",10.88
349,2,7096,Breakthrough,2019,116,6.2,46,"10,324",40.71
91,1,7356,Between Two Ferns: The Movie,2019,82,6.1,59,****,****
417,2,7576,Running with Scissors,2006,116,6.1,52,"22,798",6.75
280,1,8664,The Bling Ring,2013,90,5.6,66,"89,285",5.84
455,5,455,7-beon-bang-ui seon-mul,2013,127,8.1,****,****,****
458,1,757,In Cold Blood,1967,134,7.9,89,****,****
204,5,933,Män som hatar kvinnor,2009,152,7.8,76,"218,938",10.1
249,2,1930,The Damned United,2009,98,7.5,81,"44,695",0.45
55,3,2009,Politiki kouzina,2003,108,7.5,48,****,****
191,1,2859,10 Cloverfield Lane,2016,103,7.2,76,"336,657",72.08
23,4,2872,Beurokeo,2022,129,7.2,77,****,****
433,3,2907,Bad Boys,1983,123,7.2,53,"16,033",9.2
260,3,3013,Hytti nro 6,2021,107,7.2,80,****,****
246,4,3382,Far from the Madding Crowd,2015,119,7.1,71,"50,799",12.23
78,2,3396,Madres paralelas,2021,123,7.1,88,****,****
439,5,4139,Outlaw King,2018,121,6.9,59,****,****
306,4,4417,Gainsbourg (Vie héroïque),2010,135,6.9,58,"10,111",0.23
344,2,5124,The Accidental Tourist,1988,121,6.7,53,"16,674",32.63
281,2,5449,Shoot 'Em Up,2007,86,6.6,49,"152,071",12.81
99,2,5701,Minions: The Rise of Gru,2022,87,6.5,56,"71,301",369.7
434,1,5850,Flatliners,1990,115,6.5,55,"89,331",61.49
16,2,6022,Thumbsucker,2005,96,6.5,69,"21,610",1.33
135,5,6262,Session 9,2001,100,6.4,58,"60,327",0.38
143,3,6538,Terminator 3: Rise of the Machines,2003,109,6.3,66,"405,625",150.37
58,2,7656,Walk of Shame,2014,95,6,25,"55,547",0.04
125,4,7956,Iron Sky,2012,93,5.9,****,****,****
405,2,8385,Joshua,2007,106,5.8,69,"13,088",0.48
438,3,9286,Shehzada,2023,142,5.3,****,****,****
361,2,9406,Big Momma's House,2000,99,5.2,33,"87,575",117.56
333,3,9515,Halloween III: Season of the Witch,1982,98,5.1,50,"56,696",14.4
456,2,456,Jean de Florette,1986,120,8.1,****,"26,496",4.94
456,1,512,Casino Royale,2006,144,8,80,"666,920",167.45
214,2,916,Captain America: The Winter Soldier,2014,136,7.8,70,"859,155",259.77
287,5,2635,Murder in the First,1995,122,7.3,****,"29,347",17.38
241,3,2860,The Phantom of the Opera,2004,143,7.2,40,"125,669",51.27
29,1,4130,The Duchess,2008,110,6.9,62,"84,867",13.82
306,5,4485,The Babadook,2014,94,6.8,86,"231,335",0.92
235,2,5573,Dark Blue,2002,118,6.6,57,"22,908",9.06
450,2,5970,Communion,1976,107,6.5,67,****,****
282,4,6841,Mr. & Mrs. Smith,1941,95,6.3,****,****,****
93,1,6891,The Karate Kid,2010,140,6.2,61,"190,738",176.59
39,2,7345,Mystery Men,1999,121,6.1,65,"68,453",29.76
225,4,7354,Lifeforce,1985,101,6.1,50,"27,124",11.6
278,1,7396,Murder by Numbers,2002,115,6.1,50,"59,522",31.95
298,4,9547,Lucky Numbers,2000,105,5.1,31,"10,688",10.01
457,4,457,Faust: Eine deutsche Volkssage,1926,107,8.1,****,****,****
171,2,616,Limelight,1952,137,8,****,"21,094",1
385,1,769,Tampopo,1985,114,7.9,87,"20,440",0.22
464,4,990,Metri shesh va nim,2019,131,7.8,****,****,****
228,4,1083,Itirazim Var,2014,110,7.8,****,****,****
94,1,1195,The Verdict,1982,129,7.7,77,"42,416",54
240,3,1215,Finding Neverland,2004,106,7.7,67,"208,383",51.68
153,1,1775,Braindead,1992,104,7.5,54,"99,454",0.24
394,1,1970,Get Real,1998,108,7.5,****,"14,301",1.2
442,4,2005,Dôruzu,2002,114,7.5,71,"16,932",0
224,4,2530,Patriots Day,2016,133,7.3,69,"105,855",31.89
255,4,3867,Croupier,1998,94,7,75,"22,585",6.2
263,3,4610,The Iceman,2012,106,6.8,60,"76,516",1.94
249,1,4809,Hasee Toh Phasee,2014,141,6.8,****,"15,663",0.34
438,4,4972,À l'intérieur,2007,82,6.7,****,****,****
499,4,4990,Seeking a Friend for the End of the World,2012,101,6.7,59,"116,317",6.62
31,1,5280,Resident Evil,2002,100,6.6,33,"276,545",40.12
401,2,6374,The Program,1993,112,6.4,51,"11,005",23
278,4,6556,The Invention of Lying,2009,100,6.3,58,"143,730",18.44
75,4,7104,Belly,1998,96,6.2,36,"11,752",9.63
302,4,8229,The New Guy,2002,88,5.8,24,"36,632",28.97
181,4,8391,Novocaine,2001,95,5.8,45,"11,389",2.04
1,4,9483,The Day,I 2011,87,5.2,41,"12,940",0.02
469,4,9537,Unforgettable,II 2017,100,5.1,45,"16,255",11.27
458,2,458,Hera Pheri,2000,156,8.1,****,****,****
37,2,723,Before Midnight,2013,109,7.9,94,"162,736",8.11
457,1,966,The Devils,1971,111,7.8,49,"16,833",1.13
458,1,2758,Le prénom,2012,109,7.3,66,****,****
12,4,2997,El Topo,1970,125,7.2,65,"30,154",0.04
62,2,3117,Dogman,2018,103,7.2,71,"27,852",0.15
409,4,5586,River of No Return,1954,91,6.6,****,****,****
325,2,5757,The Last House on the Left,2009,110,6.5,42,"95,694",32.75
143,5,5984,Ecologia del delitto,1971,84,6.5,****,****,****
287,5,6260,Blood Father,2016,88,6.4,66,****,****
26,5,6479,Black Adam,2022,125,6.3,41,"235,388",168.15
450,4,7926,After.Life,2009,104,5.9,36,"39,528",0.11
278,2,8209,RoboCop 2,1990,117,5.8,42,"88,575",45.68
155,4,8278,The Getaway,1994,115,5.8,51,"18,812",16.1
105,2,8558,Paparazzi,2004,84,5.7,38,"15,357",15.71
421,4,8662,The Midnight Sky,2020,118,5.6,58,****,****
349,5,8710,The Ice Road,2021,109,5.6,42,****,****
73,3,8812,Dark Was the Night,2014,99,5.6,40,****,****
498,3,9411,Blank Check,1994,93,5.2,42,"21,145",30.58
459,2,459,Una giornata particolare,1977,106,8.1,****,****,****
168,3,1150,The Longest Day,1962,178,7.7,75,"57,095",39.1
103,4,1600,Shao Lin san shi liu fang,1978,116,7.6,****,****,****
360,5,1835,Shi mian mai fu,2004,119,7.5,89,"113,859",11.05
478,1,3469,Whatever Works,2009,93,7.1,45,"75,153",5.31
312,4,4427,Fashion,2008,167,6.9,****,"12,762",0.19
68,1,5313,Ender's Game,2013,114,6.6,51,"244,995",61.74
403,1,5320,Adrift,I 2018,96,6.6,56,"58,494",31.45
280,1,5513,High Art,1998,101,6.6,73,"10,821",1.93
70,2,6577,Kimi,2022,89,6.3,79,****,****
299,4,7380,The Noel Diary,2022,99,6.1,63,****,****
385,1,7637,Gunpowder Milkshake,2021,114,6,47,****,****
156,3,7682,Greta,2018,98,6,54,"35,238",10.52
335,4,7692,The Best Little Whorehouse in Texas,1982,114,6,40,"12,607",69.7
484,5,8404,Good Burger,1997,95,5.7,41,"30,189",23.69
11,5,8601,Cadillac Man,1990,97,5.7,50,"14,855",27.63
125,1,8663,RV,2006,99,5.6,33,"61,472",71.73
71,5,8908,Cheaper by the Dozen 2,2005,94,5.5,34,"60,430",82.57
460,5,460,Munna Bhai M.B.B.S.,2003,156,8.1,****,****,****
338,4,576,Zerkalo,1975,107,8,80,"48,595",0.18
241,1,706,Spartacus,1960,197,7.9,87,"137,526",30
38,1,1683,A Quiet Place,2018,90,7.5,82,"543,389",188.02
360,2,2735,Demain tout commence,2016,118,7.3,****,****,****
346,5,2923,Only Lovers Left Alive,2013,123,7.2,79,"103,315",1.88
21,4,3471,Night Moves,1975,100,7.1,82,****,****
58,5,3873,The Sure Thing,1985,100,7,76,"21,327",18.14
362,1,3990,Indochine,1992,160,7,****,"10,413",5.73
435,5,4325,Blinded by the Light,2019,118,6.9,71,"25,803",11.9
462,3,4448,Annihilation,I 2018,115,6.8,79,"335,360",32.73
281,1,5576,Bamboozled,2000,135,6.6,54,"11,898",2.27
80,1,6438,Ain't Them Bodies Saints,2013,96,6.4,74,"22,228",0.39
416,2,7091,The Eagle,2011,114,6.2,55,"71,678",19.49
326,5,7863,Bailout: The Age of Greed,2013,99,6,24,****,****
348,3,8287,Halloween 4: The Return of Michael Myers,1988,88,5.8,34,"55,201",17.77
116,1,8450,Chicken Little,2005,81,5.7,48,"95,624",135.39
461,3,461,Viridiana,1961,91,8.1,****,****,****
228,1,1633,Destry Rides Again,1939,95,7.6,81,"11,993",0.35
52,1,2317,L'argent,1983,85,7.4,95,****,****
159,2,2370,Baghban,2003,181,7.4,****,"16,834",1.1
160,3,2376,Doctor,2021,148,7.4,****,****,****
440,3,2850,Chicago,2002,113,7.2,81,"234,428",170.69
345,4,2904,The Ghost Writer,2010,128,7.2,77,"166,671",15.54
111,5,3141,Insomnia,1997,96,7.2,****,"14,629",0.22
169,1,3706,Star Trek Beyond,2016,122,7,68,"250,270",158.85
292,5,4206,Set It Off,1996,123,6.9,62,"17,205",36.05
144,5,4261,The Stepford Wives,1975,115,6.9,54,"18,511",8.72
194,5,4359,Monos,2019,102,6.9,78,****,****
123,4,4456,Long Shot,2019,125,6.8,67,"114,172",30.32
167,2,4579,The Thomas Crown Affair,1999,113,6.8,72,"95,933",69.3
490,4,5592,Biloxi Blues,1988,106,6.6,61,"16,094",43.18
221,2,6430,Leaves of Grass,2009,105,6.4,58,"27,472",0.07
382,4,6758,Gung Ho,1986,112,6.3,48,"13,394",36.61
333,1,6788,Wolfen,1981,115,6.3,64,"10,838",10.63
496,2,7024,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81,6.2,54,"45,157",66.95
63,3,7166,The Coldest Game,2019,102,6.2,****,****,****
20,3,7642,Hercules,I 2014,98,6,47,"159,271",72.69
90,1,7921,Antlers,2021,99,5.9,57,****,****
251,5,8963,Tom and Huck,1995,97,5.5,****,"11,210",23.74
364,5,9493,Moonfall,2022,130,5.1,41,****,****
462,2,462,Dara iz Jasenovca,2020,130,8.1,****,"81,310",0.05
23,4,992,Batman: Mask of the Phantasm,1993,76,7.8,65,"52,948",5.62
47,4,1171,Star Trek II: The Wrath of Khan,1982,113,7.7,68,"124,296",78.91
62,4,1638,Lootcase,2020,132,7.6,****,****,****
414,2,1958,Dupa dealuri,2012,152,7.5,79,"12,759",0.11
20,5,2322,Sweet Sixteen,I 2002,106,7.4,86,"15,424",0.03
199,4,2852,Carol,2015,118,7.2,94,"133,864",12.71
475,5,2903,Gosford Park,2001,137,7.2,90,"90,030",41.31
185,4,3568,Bird,1988,161,7.1,78,"12,853",2.18
133,5,4777,One Chance,2013,103,6.8,52,"12,729",0.09
246,1,5838,Bandits,2001,123,6.5,60,"69,299",41.58
15,3,6130,Along Came a Spider,2001,104,6.4,42,"90,631",74.08
351,1,6767,The Frisco Kid,1979,119,6.3,38,"11,006",9.35
201,3,6817,Mayor Grom: Chumnoy Doktor,2021,136,6.3,****,****,****
161,1,6965,Next,2007,96,6.2,42,"161,565",18.21
2,3,7125,Yat goh ho yan,1997,101,6.2,****,"27,794",12.67
91,4,7944,Sirens,1994,98,5.9,64,"11,141",7.77
472,2,8421,Cry Macho,2021,104,5.7,58,****,****
477,1,8465,I Spit on Your Grave 2,2013,106,5.7,****,"30,829",0
212,5,8831,Fred Claus,2007,116,5.6,42,"45,528",72.01
484,1,8930,Virtuosity,1995,106,5.5,39,"30,971",24.05
443,1,9516,31,2016,102,5.1,35,"21,645",0.78
466,5,9633,The Grudge 2,2006,102,5,33,"50,236",39.14
463,2,463,A Wednesday,2008,104,8.1,****,****,****
487,3,553,Annie Hall,1977,93,8,92,"269,067",39.2
409,1,1237,Omoide no Marnie,2014,103,7.7,72,"42,794",0.77
240,5,1427,Breakfast at Tiffany's,1961,115,7.6,76,****,****
490,2,1445,Lost Highway,1997,134,7.6,53,"146,105",3.8
214,2,1619,Wandafuru raifu,1998,119,7.6,91,"12,772",0.8
31,2,2190,Kokuriko-zaka kara,2011,91,7.4,71,"46,477",1
448,1,2772,In Darkness,2011,145,7.3,74,"10,882",1.04
209,5,2853,Fantastic Beasts and Where to Find Them,2016,132,7.2,66,"484,848",234.04
314,3,3602,Micmacs à tire-larigot,2009,105,7.1,62,"30,681",1.26
228,3,4010,The Road Within,2014,100,7,31,****,****
426,4,4063,Akhanda,2021,167,7,****,****,****
31,4,4191,Les frères Sisters,2018,122,6.9,78,"66,794",3.14
122,3,4216,Altered States,1980,102,6.9,58,"36,496",19.85
130,2,4550,To the Bone,I 2017,107,6.8,64,****,****
32,1,7594,The Brave,1997,123,6.1,****,****,****
300,1,8456,Windfall,2022,92,5.7,52,****,****
181,1,9132,The Perfect Man,2005,100,5.4,27,"31,121",16.25
464,1,464,Greed,1924,140,8.1,****,"10,289",0.16
367,3,558,8½,1963,138,8,93,"120,379",0.05
246,1,2511,Crimson Tide,1995,116,7.3,66,"116,405",91.4
64,2,2920,The Death of Stalin,2017,107,7.2,88,"106,130",8.04
76,1,3439,Silkwood,1983,131,7.1,64,"21,073",35.62
107,4,4083,Swiss Army Man,2016,97,6.9,64,"126,741",4.21
473,5,4400,The Dangerous Lives of Altar Boys,2002,104,6.9,69,"13,900",1.78
7,1,5842,Only You,1994,109,6.5,****,"23,787",20.04
25,4,6380,Choke,2008,92,6.4,47,"32,971",2.93
38,2,6707,To Rome with Love,2012,112,6.3,54,"89,050",16.69
250,4,8578,In the Blood,I 2014,108,5.7,40,****,****
158,5,9435,The Lazarus Effect,2015,83,5.2,31,"44,681",25.8
431,2,9741,About Cherry,2012,98,4.8,33,"10,656",0
465,4,465,Scrooge,1951,86,8.1,****,****,****
88,1,1151,3:10 to Yuma,2007,122,7.7,76,"318,218",53.61
312,4,2401,Heojil kyolshim,2022,139,7.3,84,****,****
390,3,2956,Vanishing Point,1971,99,7.2,61,****,****
98,5,3151,A Better Life,2011,98,7.2,64,"16,185",1.76
412,3,3754,Hard Candy,2005,104,7,58,"163,129",1.01
316,3,3979,Kuai can che,1984,108,7,****,****,****
379,2,4154,Bully,2001,108,6.9,45,"39,180",1.54
218,1,5240,Delibal,2015,117,6.7,****,****,****
470,2,5668,Rosewater,2014,103,6.6,67,"10,822",3.13
129,1,5716,Halloween,I 2018,106,6.5,67,"159,086",159.34
280,3,6315,White Bird in a Blizzard,2014,91,6.4,51,"29,067",0.03
123,3,6689,The Voices,2014,103,6.3,58,****,****
401,4,7352,27 Dresses,2008,111,6.1,47,"167,921",76.81
376,4,7491,S1m0ne,2002,117,6.1,49,"61,334",9.68
176,5,8610,Stitches,I 2012,86,5.7,****,****,****
133,1,8678,Pacific Rim: Uprising,2018,111,5.6,44,"120,289",59.87
373,5,9577,Freedomland,2006,113,5.1,43,"16,672",12.51
444,1,9661,Jai Ho,2014,135,5,****,"20,088",1.25
94,3,9672,Wild Wild West,1999,106,4.9,38,"163,238",113.81
90,5,9696,W lesie dzis nie zasnie nikt,2020,102,4.9,****,****,****
466,2,466,The Tashkent Files,2019,134,8.1,****,****,****
100,2,1022,The Servant,1963,116,7.8,94,"12,821",0.04
317,3,1492,Barton Fink,1991,116,7.6,69,"124,616",6.15
359,4,2013,Tulitikkutehtaan tyttö,1990,69,7.5,****,****,****
437,5,2277,Heaven Can Wait,1943,112,7.4,****,****,****
352,5,2300,No,I 2012,118,7.4,81,"25,449",2.34
34,4,3246,Mission: Impossible,1996,110,7.1,59,"435,171",180.98
412,4,3286,Bad Times at the El Royale,2018,141,7.1,60,"154,694",17.84
371,5,3755,The Last Boy Scout,1991,105,7,52,"106,410",59.51
479,1,3994,Lik wong,1991,91,7,****,****,****
172,4,4282,A Guide to Recognizing Your Saints,2006,100,6.9,67,"26,141",0.52
403,2,4527,Tolkien,2019,112,6.8,48,"42,814",4.54
239,5,4636,Calibre,2018,101,6.8,76,****,****
229,4,4742,The Nativity Story,2006,101,6.8,52,"11,966",37.63
38,1,5245,Sanak,2021,116,6.7,****,****,****
342,5,5779,Air Force One,1997,124,6.5,61,"201,178",172.96
463,5,6480,Scream 2,1997,120,6.3,63,"193,140",101.36
499,2,6762,He Never Died,2015,99,6.3,72,****,****
288,2,6840,The Big White,2005,100,6.3,31,****,****
429,4,7130,The Quiet,2005,96,6.2,29,"17,057",0.38
302,1,7385,Blitz,2011,97,6.1,****,****,****
83,1,8233,Hard to Kill,1990,96,5.8,41,"31,089",47.41
399,3,8485,Neighbors 2: Sorority Rising,2016,92,5.7,58,"125,747",55.46
467,3,467,Omkara,2006,155,8.1,****,"21,197",0.79
357,5,546,Bãhubali: The Beginning,2015,159,8,****,"128,701",6.74
287,1,1649,Bob le flambeur,1956,98,7.6,80,"12,729",0.02
493,1,2389,It,I 2017,135,7.3,69,"562,218",327.48
323,4,3016,Campeones,I 2018,124,7.2,****,****,****
329,5,3570,Fasandræberne,2014,119,7.1,61,****,****
103,3,4026,Les poupées russes,2005,125,7,67,"20,770",0.32
5,3,4097,Napoleon Dynamite,2004,96,6.9,64,"225,742",44.54
291,4,4525,Patch Adams,1998,115,6.8,25,"116,982",135.03
375,1,4672,Jersey Boys,2014,134,6.8,54,"35,504",47.03
106,3,5260,Event Horizon,1997,96,6.6,35,"185,980",26.67
248,4,5314,Disobedience,2017,114,6.6,74,"32,856",3.48
40,2,5532,"New York, New York",1977,155,6.6,64,"20,610",16.4
467,2,6172,The Frozen Ground,2013,105,6.4,37,****,****
166,5,6307,Young Adam,2003,98,6.4,67,"14,284",0.77
26,2,7067,American Mary,2012,103,6.2,46,****,****
401,5,7614,Bellbottom,2021,123,6.1,****,****,****
288,3,8291,Happy Feet Two,2011,117,5.8,50,"45,943",64.01
18,2,9628,Wish Upon,2017,90,5,32,"21,525",14.3
468,4,468,OMG: Oh My God!,2012,125,8.1,****,"60,301",0.92
232,5,692,Thor: Ragnarok,2017,130,7.9,74,"767,475",315.06
369,5,1912,Lucifer,2019,175,7.5,****,****,****
466,3,1978,Khuda Haafiz Chapter II: Agni Pariksha,2022,144,7.5,****,****,****
46,1,2310,Matrimonio all'italiana,1964,102,7.4,****,****,****
168,2,2519,Alice in Wonderland,1951,75,7.3,68,"145,744",1.07
215,2,2646,The Wanderers,1979,112,7.3,64,"11,712",0.01
203,2,2750,Mou gaan dou II,2003,119,7.3,****,****,****
73,3,2914,Fracture,2007,113,7.2,68,"209,797",39.02
346,3,3515,45 Years,2015,95,7.1,94,"33,836",4.25
109,4,3872,Tigerland,2000,101,7,55,"42,032",0.14
149,5,3908,Carnival of Souls,1962,78,7,****,****,****
339,4,4335,Then Came You,2018,97,6.9,44,****,****
395,1,4565,One Hour Photo,2002,96,6.8,64,"126,027",31.6
78,1,5574,The Odd Life of Timothy Green,2012,105,6.6,47,"47,540",51.85
92,2,6432,Shining Through,1992,132,6.4,****,"10,302",21.73
336,3,6686,Mindhunters,2004,106,6.3,33,"62,386",4.48
345,1,6831,Flypaper,2011,87,6.3,37,"33,397",0
7,3,7420,Alligator,1980,91,6.1,62,****,****
340,2,8522,Perfect Stranger,2007,109,5.7,31,"49,331",23.98
215,2,8561,The Last Exorcism,2010,87,5.7,63,"50,662",41.03
374,5,8765,Paranoia,I 2013,106,5.6,32,"38,440",7.38
35,5,9243,The Karate Kid Part III,1989,112,5.3,36,"65,727",38.96
106,5,9451,Locked Down,I 2021,118,5.2,42,****,****
469,3,469,Hridayam,2022,172,8.1,****,****,****
121,3,1053,L'Atalante,1934,89,7.8,****,****,****
284,1,1565,The Visitor,I 2007,104,7.6,79,"43,692",9.42
262,1,2018,Vavien,2009,100,7.5,****,****,****
69,4,2105,In the Bedroom,2001,131,7.4,86,"40,766",35.93
106,1,2462,Sleepy Hollow,1999,105,7.3,65,"367,689",101.07
471,3,3536,Tsumetai nettaigyo,2010,146,7.1,66,****,****
91,4,3592,Don,I 2006,178,7.1,****,"38,646",0.8
436,5,4770,Cemetery Junction,2010,95,6.8,****,****,****
347,4,5220,Happythankyoumoreplease,2010,100,6.7,45,"30,204",0.22
88,4,5478,The Art of Self-Defense,2019,104,6.6,65,"38,964",2.41
421,1,6397,Son of a Gun,2014,108,6.4,49,"28,697",0
194,2,6554,Goosebumps,2015,103,6.3,60,"91,038",80.08
310,1,7506,Desperate Measures,1998,100,6.1,****,"17,209",13.81
483,1,8302,Suspect Zero,2004,99,5.8,37,"20,131",8.73
470,3,470,Eskiya,1996,128,8.1,****,****,****
472,3,1636,Pickup on South Street,1953,80,7.6,****,****,****
274,2,1808,The Secret of NIMH,1982,82,7.5,76,"42,521",10.14
262,1,2272,Jezebel,1938,104,7.4,****,****,****
351,4,4545,Elizabeth: The Golden Age,2007,114,6.8,45,"72,833",16.29
94,2,4616,Bringing Out the Dead,1999,121,6.8,70,"72,004",16.64
147,4,5005,The Vast of Night,2019,91,6.7,84,****,****
110,1,5408,Hitch,I 2005,118,6.6,58,"323,114",179.5
349,4,5411,Madagascar: Escape 2 Africa,2008,89,6.6,61,"234,100",180.01
110,2,6120,Click,2006,107,6.4,45,"339,019",137.36
297,2,6865,Kokowääh,2011,126,6.3,****,****,****
442,2,6986,Case 39,2009,109,6.2,25,"89,236",13.25
138,4,7449,My Awkward Sexual Adventure,2012,98,6.1,****,****,****
488,5,7780,The Alamo,2004,137,6,47,"21,490",22.41
206,2,8147,Downsizing,2017,135,5.8,63,"114,754",24.45
373,1,8830,Love Happens,2009,109,5.6,33,"33,432",22.93
69,4,9124,"Yours, Mine & Ours",2005,88,5.4,38,"29,291",53.41
471,2,471,Kahaani,2012,122,8.1,****,"63,750",1.04
475,5,520,The Pursuit of Happyness,2006,117,8,64,"525,086",163.57
347,3,641,Nattvardsgästerna,1963,81,8,****,****,****
388,3,805,Mia aioniotita kai mia mera,1998,137,7.9,80,"13,354",0.11
357,1,900,The Ghost and Mrs. Muir,1947,104,7.8,****,****,****
236,1,971,Pride,I 2014,119,7.8,79,****,****
261,4,3168,Le Havre,2011,93,7.2,82,"22,237",0.61
227,2,4791,Lymelife,2008,95,6.8,64,"14,385",0.43
200,1,5564,Butterfly on a Wheel,2007,95,6.6,****,****,****
37,3,6044,The Good Thief,2002,109,6.5,68,"10,667",3.52
55,2,6053,Keinohrhasen,2007,116,6.5,****,****,****
103,5,6511,Hot Summer Nights,2017,107,6.3,44,****,****
387,1,6875,Kindergarten Cop,1990,111,6.2,61,"153,947",91.46
77,1,6909,Fear,1996,97,6.2,51,"50,588",20.75
159,4,7021,The Lord of the Rings,1978,132,6.2,****,"34,379",0.92
65,4,7281,Level 16,2018,102,6.1,46,****,****
431,3,7445,Uptown Girls,2003,92,6.1,33,"39,873",36.92
218,4,8375,Laws of Attraction,2004,90,5.8,38,"23,861",17.85
335,5,8836,Borderland,2007,105,5.6,****,****,****
221,3,9375,The 5th Wave,2016,112,5.2,33,"112,301",34.92
252,2,9433,Emmanuelle,1974,94,5.2,****,"10,515",8.72
89,2,9718,The Big Bounce,2004,88,4.9,42,"18,493",6.47
345,1,9782,Trail of the Pink Panther,1982,96,4.8,43,"10,732",9.06
472,1,472,Masumiyet,1997,110,8.1,****,****,****
208,1,582,Kaguya-hime no monogatari,2013,137,8,89,"48,922",1.51
352,5,804,Bin-jip,2004,88,7.9,72,"56,271",0.24
355,5,915,Captain Phillips,2013,134,7.8,82,"469,461",107.1
253,1,1084,Nayak: The Real Hero,2001,187,7.8,****,****,****
338,3,1249,Ponniyin Selvan: I,2022,167,7.7,****,****,****
295,4,2263,The Friends of Eddie Coyle,1973,102,7.4,84,****,****
295,1,2513,Star Trek IV: The Voyage Home,1986,119,7.3,71,"87,682",109.71
130,2,4716,Other People,I 2016,97,6.8,67,"11,902",0.09
222,1,5138,The Children Act,2017,105,6.7,62,"14,047",0.51
159,2,5713,Antichrist,2009,108,6.5,49,"129,964",0.4
320,1,6761,Little Monsters,2019,93,6.3,59,****,****
438,2,8187,Pride and Prejudice and Zombies,2016,108,5.8,45,"58,014",10.91
330,2,8774,Runner Runner,2013,88,5.6,36,"64,560",19.32
381,4,8794,The Quest,1996,95,5.6,****,"26,841",21.6
95,4,9125,Man of the House,I 2005,100,5.4,35,"24,480",19.7
473,4,473,Moskva slezam ne verit,1980,150,8.1,****,"13,474",2.5
54,3,1223,In America,2002,105,7.7,76,"43,598",15.54
480,4,2564,Finding Forrester,2000,136,7.3,62,"87,405",66.4
168,2,3461,The Driver,1978,91,7.1,56,"17,763",4.91
27,2,4505,Meet the Robinsons,2007,95,6.8,61,"104,036",97.82
297,2,4613,Tenacious D in The Pick of Destiny,2006,94,6.8,55,"111,164",8.32
93,2,4662,Eliza Graves,2014,112,6.8,52,****,****
344,2,4702,Year of the Dragon,1985,134,6.8,58,"16,591",18.7
93,5,4741,Keeping Mum,2005,99,6.8,53,"35,243",1.62
435,1,5367,Outbreak,1995,127,6.6,64,"132,423",67.82
203,1,5371,Machete,2010,105,6.6,60,"199,851",26.59
129,4,5469,I Love You Phillip Morris,2009,102,6.6,65,"97,374",2.04
473,5,6220,A Midsummer Night's Dream,1999,116,6.4,61,"26,102",16.07
248,3,6606,The American,2010,105,6.3,61,"99,367",35.61
443,2,6921,It Comes at Night,2017,91,6.2,78,"97,050",13.99
231,1,6972,Beerfest,2006,110,6.2,46,"69,661",19.19
454,5,8492,Death at a Funeral,2010,92,5.7,51,"51,538",42.74
